acct_num,acct_create_dt,account_close_dt,first_name,last_name,address,city,state,zipcode,phone_number,created,modified
1569,2009-12-22 05:29:44.0,2014-02-23 14:53:09.0,Betty,Burrow,3844 O Conner Street,Sacramento,CA,95690,9161560357,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1570,2009-12-06 17:29:21.0,\N,Louise,Williamson,2102 Green Avenue,Santa Rosa,CA,95472,7076218527,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1571,2009-06-30 18:35:06.0,2014-03-12 10:40:50.0,Raphael,Armstead,240 Sycamore Lake Road,Marysville,CA,95980,5309251261,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1572,2009-08-28 21:32:52.0,\N,Karen,Pinard,1217 Pinewood Drive,Berkeley,CA,94778,5102555217,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1573,2009-08-15 04:39:18.0,\N,Michael,Knight,4515 Parkway Drive,Sacramento,CA,95853,9163369051,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1574,2009-12-18 20:01:09.0,\N,Winston,Cinnamon,4883 Bell Street,San Francisco,CA,94110,4156302832,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1575,2009-04-24 19:46:49.0,2014-01-07 06:04:34.0,Mary,Christy,240 Bubby Drive,San Mateo,CA,94486,6507074615,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1576,2009-08-24 02:18:37.0,2013-12-21 01:59:57.0,Carolyn,Simmons,2608 Pick Street,Sacramento,CA,95796,9166324238,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1577,2009-06-06 07:04:02.0,2014-03-10 06:21:29.0,Gerald,Medina,3053 Radford Street,Stockton,CA,95375,2092733107,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1578,2009-03-15 13:53:32.0,2013-03-30 01:05:43.0,David,Peterman,977 Gerald L. Bates Drive,Oakland,CA,94535,5106138340,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1579,2009-06-22 01:22:29.0,2013-01-06 19:50:34.0,Donna,Nelson,4792 Thorn Street,Oakland,CA,94665,5103909184,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1580,2009-11-01 02:48:50.0,\N,Randi,Clouser,4828 Walnut Drive,Marysville,CA,95919,5309087278,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1581,2009-12-08 13:48:59.0,\N,William,Garcia,2012 Lucy Lane,Stockton,CA,95205,2093625035,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1582,2009-01-04 17:14:46.0,2014-01-13 08:26:28.0,Jackie,Sloan,1043 Pooh Bear Lane,Sacramento,CA,95648,9163254011,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1583,2009-02-21 17:57:52.0,\N,Connie,Bryan,473 Indiana Avenue,Santa Rosa,CA,94906,7079594184,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1584,2009-07-29 15:33:57.0,\N,Gina,Nelson,625 Brannon Avenue,Sacramento,CA,94267,9169707486,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1585,2009-02-04 16:34:17.0,2013-12-02 05:21:00.0,Martha,Scott,4367 Maloy Court,San Francisco,CA,94176,4159495851,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1586,2009-11-09 01:08:45.0,2013-11-30 19:16:09.0,Ollie,Dominguez,2064 McKinley Avenue,Sacramento,CA,95852,9163470169,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1587,2009-06-12 18:33:16.0,\N,Garrett,Martin,4562 Graystone Lakes,San Jose,CA,95040,4082608517,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1588,2009-05-18 06:51:28.0,\N,Latia,Hamilton,2622 Camden Place,San Francisco,CA,94112,4159663933,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1589,2009-11-06 18:02:16.0,\N,Robert,McCarthy,2027 Carson Street,San Jose,CA,95039,4089782416,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1590,2009-07-07 21:19:10.0,\N,Ronny,Bailey,165 Valley Drive,Richmond,CA,94860,5104047269,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1591,2009-08-26 11:55:04.0,\N,Rusty,Bingham,447 Overlook Drive,Stockton,CA,95344,2093555584,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1592,2009-05-23 08:30:52.0,\N,Earl,Braun,3080 Brooke Street,Palo Alto,CA,94340,6508325360,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1593,2009-12-23 08:38:18.0,2014-01-25 18:02:16.0,William,Rodriques,4892 Radio Park Drive,San Francisco,CA,94015,4156939450,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1594,2009-04-12 05:46:05.0,\N,Maria,Peeples,3531 Brookview Drive,Sacramento,CA,95681,9161676775,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1595,2009-01-22 01:50:43.0,2014-01-31 15:30:38.0,Jackie,Lindsey,2271 Shearwood Forest Drive,Santa Rosa,CA,95410,7073568068,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1596,2009-06-04 15:15:40.0,\N,Nicole,Terrill,3708 West Street,Stockton,CA,95264,2091576056,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1597,2009-01-17 00:10:47.0,2014-01-29 22:42:51.0,Barbara,Humphries,2457 Jones Street,Sacramento,CA,95636,9169552821,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1598,2009-01-26 05:03:44.0,\N,Donna,Wall,4477 Providence Lane,San Francisco,CA,94076,4158831079,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1599,2009-11-02 19:07:38.0,\N,Glenna,Gilmore,2503 Brookside Drive,Sacramento,CA,95821,9161522233,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1600,2009-02-25 10:51:18.0,\N,Gilbert,Crossley,1209 Providence Lane,San Francisco,CA,94021,4157144885,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1601,2009-02-07 22:20:18.0,2014-03-12 21:07:50.0,Catherine,Perry,4405 Pineview Drive,Sacramento,CA,95698,9163127982,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1602,2009-11-20 10:49:20.0,2014-01-21 05:11:11.0,James,Crowe,4476 Deer Ridge Drive,Stockton,CA,95323,2094233198,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1603,2009-02-24 18:34:54.0,\N,Patricia,Braun,2848 Friendship Lane,Sacramento,CA,95631,9162881180,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1604,2009-03-15 11:08:29.0,\N,Angel,Lowrey,2045 Church Street,Stockton,CA,95311,2098950188,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1605,2009-10-15 23:07:35.0,2014-02-03 06:56:49.0,Anthony,Delariva,1371 Freedom Lane,San Francisco,CA,94053,4159645183,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1606,2009-06-11 10:48:42.0,\N,Linda,Bell,2557 Camden Street,Sacramento,CA,95612,9164904612,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1607,2009-06-01 11:01:18.0,\N,Jerry,Ridley,532 Tea Berry Lane,Marysville,CA,95986,5300168698,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1608,2009-10-28 20:58:49.0,\N,Anna,Price,2278 Dennison Street,San Jose,CA,95069,4082342012,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1609,2009-09-04 07:55:20.0,2014-01-14 21:14:05.0,Dewey,Wheat,2147 Crestview Terrace,Santa Rosa,CA,94955,7071455156,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1610,2009-04-13 15:23:21.0,\N,Michael,Fountain,1450 Skinner Hollow Road,Stockton,CA,95239,2092434619,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1611,2009-10-02 08:04:15.0,\N,James,Jorge,2274 Forest Avenue,Berkeley,CA,94741,5105496552,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1612,2009-07-26 15:43:51.0,\N,Richard,Shelley,2149 Hardesty Street,Oakland,CA,94661,5103018996,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1613,2009-10-01 04:09:27.0,2014-02-27 14:07:51.0,Frances,Fuston,3982 Vine Street,San Jose,CA,95082,4085816917,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1614,2009-06-14 14:29:00.0,\N,Andrew,Smith,956 Happy Hollow Road,San Francisco,CA,94135,4154241038,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1615,2009-10-25 16:36:50.0,\N,Brenda,Phillips,3655 Austin Avenue,Sacramento,CA,95625,9160599458,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1616,2009-03-04 19:35:23.0,\N,Ingrid,Sutton,4314 Moore Avenue,Stockton,CA,95268,2091958694,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1617,2009-03-07 13:33:23.0,\N,Robin,Collins,1561 Java Lane,San Mateo,CA,94462,6502354725,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1618,2009-06-20 11:04:58.0,2014-02-05 12:09:10.0,Mattie,Scully,4964 Woodstock Drive,Palo Alto,CA,94380,6500935516,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1619,2009-08-14 06:03:24.0,\N,Lyle,Simpson,2040 Jefferson Street,Santa Rosa,CA,95471,7072442526,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1620,2009-01-02 17:07:49.0,\N,Priscilla,Lewis,1865 Johnson Street,San Jose,CA,95071,4081805390,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1621,2009-12-23 08:38:03.0,\N,William,Crane,4083 Red Maple Drive,Oakland,CA,94547,5107344806,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1622,2009-01-11 04:22:48.0,\N,Callie,Crouch,1601 Paul Wayne Haggerty Road,Santa Rosa,CA,94943,7070055915,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1623,2009-05-27 17:26:00.0,\N,Alfred,Pittman,4969 Chatham Way,Richmond,CA,94817,5104816831,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1624,2009-02-08 23:36:23.0,\N,Ethel,Vang,4450 Veltri Drive,San Jose,CA,95159,4088274744,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1625,2009-09-09 17:20:50.0,\N,Christine,Rocha,147 Goff Avenue,Santa Rosa,CA,94974,7077053557,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1626,2009-03-12 22:28:50.0,\N,Gladys,Ibarra,92 Winifred Way,Santa Rosa,CA,95478,7076345397,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1627,2009-10-13 15:18:53.0,\N,Mattie,Lee,3466 Ross Street,Santa Rosa,CA,95498,7077062966,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1628,2009-01-17 22:15:21.0,\N,Amanda,Smith,3477 Crim Lane,Marysville,CA,95977,5303349769,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1629,2009-06-30 20:22:05.0,2014-01-04 15:03:23.0,Laura,Siegfried,230 Blane Street,Eureka,CA,95503,7072738059,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1630,2009-03-20 07:06:16.0,\N,Michael,Lemley,1585 Frum Street,Palo Alto,CA,94358,6506600811,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1631,2009-12-04 09:38:17.0,\N,Randi,Martinez,100 Goodwin Avenue,Oakland,CA,94583,5109357054,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1632,2009-06-08 07:07:56.0,\N,Mary,Smith,1746 Hudson Street,Sacramento,CA,95728,9162212215,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1633,2009-06-07 00:21:54.0,2014-02-25 00:01:19.0,Mary,Bricker,1053 Kimberly Way,San Francisco,CA,94028,4153514104,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1634,2009-11-10 23:22:56.0,\N,Vickie,Staten,4938 Sherwood Circle,Eureka,CA,95590,7078708127,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1635,2009-07-31 20:54:17.0,2014-02-28 14:15:25.0,George,Bishop,2886 Harron Drive,Berkeley,CA,94775,5103437693,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1636,2009-09-06 18:13:47.0,\N,Dennis,Kerby,4231 Fulton Street,Palo Alto,CA,94317,6500989004,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1637,2009-01-28 01:45:56.0,\N,Alyssa,Johnson,3691 Charter Street,San Francisco,CA,94101,4157570770,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1638,2009-03-28 08:45:38.0,\N,Robert,Batten,3 Barfield Lane,San Francisco,CA,94028,4154760628,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1639,2009-07-18 12:28:27.0,\N,John,Kim,2171 Gerald L. Bates Drive,Sacramento,CA,94259,9163517785,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1640,2009-07-29 23:50:49.0,\N,Crystal,Leppert,203 Lowndes Hill Park Road,Oakland,CA,94506,5104340474,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1641,2009-06-12 16:34:11.0,\N,Jose,Cupps,1168 Hickory Ridge Drive,San Mateo,CA,94408,6508029889,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1642,2009-05-10 05:49:22.0,\N,Michael,Sechrist,639 Romrog Way,Palo Alto,CA,94358,6502511255,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1643,2009-05-08 06:44:32.0,\N,Marilyn,Mitchell,843 Cambridge Place,Sacramento,CA,95821,9163857508,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1644,2009-04-03 12:54:55.0,\N,Herbert,Henderson,4295 Southside Lane,Sacramento,CA,95650,9161516852,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1645,2009-06-11 23:15:10.0,\N,Eugene,Monday,1966 Pick Street,Palo Alto,CA,94362,6502660730,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1646,2009-04-27 03:31:24.0,2012-11-23 16:09:44.0,Robert,Crouch,2406 Goosetown Drive,Oakland,CA,94502,5100033283,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1647,2009-02-01 12:36:14.0,\N,Devon,Shepard,4492 Prospect Street,Santa Rosa,CA,94977,7076108705,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1648,2009-04-25 19:06:06.0,\N,Herman,Wren,1904 Shingleton Road,Santa Rosa,CA,95433,7074019660,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1649,2009-03-18 01:13:50.0,\N,Eric,Castillo,3369 Shearwood Forest Drive,Stockton,CA,95215,2093234266,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1650,2009-08-28 19:01:14.0,2014-01-19 20:43:21.0,Nathan,Battle,3082 Kembery Drive,Santa Rosa,CA,94916,7073819300,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1651,2009-02-03 21:02:57.0,\N,Marilyn,Avila,2213 Findley Avenue,Oakland,CA,94550,5106909837,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1652,2009-07-26 16:59:07.0,\N,Marcella,Rivera,65 Stout Street,San Francisco,CA,94116,4151398619,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1653,2009-12-31 03:24:40.0,2014-02-28 17:13:08.0,James,Dunlap,4598 Metz Lane,Santa Rosa,CA,94982,7070558217,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1654,2009-07-31 22:02:15.0,\N,Steven,Crosby,3889 Winding Way,Sacramento,CA,95626,9161188879,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1655,2009-12-11 07:23:44.0,2014-02-08 21:03:45.0,Donald,Gibson,2484 Collins Avenue,Oakland,CA,94622,5105402749,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1656,2009-02-04 12:44:23.0,\N,Susan,Brown,4861 Lang Avenue,San Francisco,CA,94125,4150334435,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1657,2009-09-09 11:23:30.0,\N,Billie,Smith,736 Haul Road,San Jose,CA,95141,4085745499,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1658,2009-01-22 15:06:10.0,\N,Chelsea,Richman,4899 Langtown Road,Eureka,CA,95584,7074290058,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1659,2009-02-02 19:31:16.0,\N,Alma,Thompson,2236 Goldcliff Circle,San Francisco,CA,94092,4150178224,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1660,2009-06-10 06:08:24.0,\N,Lynne,Murphy,3306 Virgil Street,San Jose,CA,95159,4080181569,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1661,2009-01-15 13:31:37.0,2014-01-20 09:32:38.0,Barbara,Calloway,1350 Cherry Ridge Drive,Marysville,CA,95961,5301585944,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1662,2009-09-29 17:20:10.0,\N,Christopher,Burnett,3369 Holden Street,Sacramento,CA,95631,9160567618,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1663,2009-06-11 22:23:00.0,\N,John,Buckner,3925 Heliport Loop,San Jose,CA,95116,4082524613,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1664,2009-11-13 02:50:33.0,\N,Russell,Price,1042 Arron Smith Drive,Stockton,CA,95253,2093750129,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1665,2009-06-18 15:06:15.0,\N,James,Pierson,1748 Bridge Street,Berkeley,CA,94736,5101705344,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1666,2009-11-04 07:21:44.0,\N,Elizebeth,Montes,4537 Marcus Street,Stockton,CA,95239,2094746818,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1667,2009-11-07 22:36:01.0,2014-02-28 16:21:42.0,Devon,Cox,4790 Pin Oak Drive,Santa Rosa,CA,95487,7072222814,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1668,2009-06-08 17:23:20.0,\N,Renee,McKinney,3630 Cerullo Road,Sacramento,CA,95611,9165292708,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1669,2009-02-19 19:05:00.0,2014-02-19 14:38:44.0,Joyce,Favors,1732 Saint Francis Way,Palo Alto,CA,94371,6506948145,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1670,2009-06-05 10:15:09.0,2014-03-12 04:28:30.0,Clarinda,Pena,3925 New Street,Berkeley,CA,94752,5106896205,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1671,2009-01-13 16:28:33.0,\N,Bruce,Williams,4898 Lowndes Hill Park Road,Stockton,CA,95345,2099496804,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1672,2009-07-24 22:50:55.0,\N,Percy,Greene,3205 Southside Lane,Richmond,CA,94857,5101525499,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1673,2009-04-02 07:59:53.0,2014-01-01 05:06:54.0,Cristina,Wilson,3059 Pringle Drive,Stockton,CA,95266,2099557391,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1674,2009-12-14 15:36:36.0,\N,Warren,Hawkins,4084 Rebecca Street,Stockton,CA,95300,2094086777,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1675,2009-11-08 02:21:31.0,2012-08-03 11:53:41.0,Dong,Robinson,696 Quilly Lane,Stockton,CA,95226,2095095184,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1676,2009-04-28 12:52:51.0,\N,Kyle,Ward,2066 Romrog Way,San Francisco,CA,94058,4154429287,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1677,2009-09-20 02:54:50.0,2013-12-07 10:42:44.0,Stephen,Bertrand,494 Spirit Drive,Oakland,CA,94652,5104087788,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1678,2009-05-17 06:34:45.0,\N,Eva,Caudill,980 State Street,Eureka,CA,95521,7073294007,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1679,2009-07-16 03:57:01.0,2014-03-01 01:21:23.0,Steven,Walsh,4851 Fincham Road,Berkeley,CA,94783,5108441026,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1680,2009-11-08 05:18:12.0,2014-02-23 09:44:57.0,Gertrude,Ayres,4476 Godfrey Street,Marysville,CA,95902,5305044754,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1681,2009-04-13 00:59:28.0,2013-11-06 10:40:05.0,Sara,McConnell,3937 Asylum Avenue,Sacramento,CA,94243,9163677455,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1682,2009-09-16 21:12:22.0,\N,Thomas,Labarre,1218 Radford Street,San Francisco,CA,94028,4152544795,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1683,2009-06-30 16:14:25.0,\N,Doris,Powell,707 Charack Road,Marysville,CA,95954,5309217318,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1684,2009-08-21 02:00:16.0,\N,James,Moss,2684 Providence Lane,San Francisco,CA,94018,4154746568,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1685,2009-03-29 22:48:36.0,2014-01-19 07:17:28.0,Sherry,Solis,1282 Red Maple Drive,Oakland,CA,94589,5103659436,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1686,2009-05-24 09:30:37.0,2013-11-08 03:49:32.0,Barbara,Guzman,2009 Glenview Drive,San Mateo,CA,94440,6508177585,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1687,2009-03-22 14:37:59.0,2014-01-24 22:10:53.0,Evelyn,Carter,4184 Summit Street,San Jose,CA,95083,4085074360,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1688,2009-07-19 04:52:43.0,\N,Terisa,Soto,1477 Horner Street,San Jose,CA,95150,4086978103,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1689,2009-05-04 14:36:18.0,\N,Geraldine,Steiner,820 Hoffman Avenue,San Jose,CA,95134,4082214778,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1690,2009-04-30 14:25:51.0,\N,David,Potter,2202 Pick Street,San Jose,CA,95135,4081490349,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1691,2009-12-01 23:04:24.0,\N,Araceli,Colbert,1367 Tuna Street,San Francisco,CA,94188,4158520733,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1692,2009-04-13 21:12:31.0,2012-11-04 23:23:17.0,Harry,Kohn,2350 Maple Court,Santa Rosa,CA,95477,7073144322,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1693,2009-06-23 16:34:52.0,\N,Kathleen,Barker,2460 Bobcat Drive,Richmond,CA,94874,5106865612,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1694,2009-12-03 21:38:33.0,2014-01-14 05:57:43.0,Randolph,Hubbard,4727 Buckhannan Avenue,Oakland,CA,94544,5102748290,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1695,2009-02-23 09:05:38.0,\N,Erik,Shaffer,2331 Fowler Avenue,Marysville,CA,95947,5305839909,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1696,2009-10-31 13:22:36.0,\N,Gladys,Tinch,1067 Boggess Street,Palo Alto,CA,94368,6507528137,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1697,2009-10-23 23:04:15.0,\N,Daryl,Michelson,1845 Dogwood Lane,Oakland,CA,94689,5105450650,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1698,2009-03-09 03:59:50.0,\N,Marlin,King,2575 Martha Ellen Drive,Sacramento,CA,95765,9162998345,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1699,2009-01-04 23:44:35.0,\N,Anthony,Negron,386 Emma Street,San Mateo,CA,94446,6501009571,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1700,2009-09-16 05:28:28.0,2013-06-02 07:10:00.0,Araceli,Sims,3743 Lawman Avenue,San Jose,CA,95056,4089269990,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1701,2009-12-06 18:11:14.0,\N,Ima,Rogers,915 Johnstown Road,San Mateo,CA,94444,6504296939,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1702,2009-07-07 10:30:10.0,2014-02-19 20:12:49.0,Olivia,King,3299 Cityview Drive,Sacramento,CA,95785,9162817205,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1703,2009-01-28 07:02:11.0,2014-02-19 20:31:09.0,Angela,Dix,4405 Hillview Street,Stockton,CA,95215,2095375238,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1704,2009-01-19 20:50:48.0,\N,Jessica,Fullerton,521 Amethyst Drive,Sacramento,CA,95857,9160466094,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1705,2009-06-16 05:29:39.0,2013-12-10 11:30:33.0,Benito,Anderson,1682 Clarksburg Park Road,San Jose,CA,95156,4083337038,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1706,2009-02-06 13:07:47.0,2013-12-02 17:43:28.0,Lori,Cox,3063 Hickman Street,Sacramento,CA,95681,9160681607,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1707,2009-08-25 20:51:32.0,\N,Grace,Segal,489 Frosty Lane,Oakland,CA,94567,5109418673,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1708,2009-12-15 07:00:00.0,\N,Diane,Willis,2240 Brown Avenue,Oakland,CA,94503,5105959330,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1709,2009-01-27 22:16:00.0,\N,Mason,Addison,4022 Summit Park Avenue,San Mateo,CA,94456,6509931362,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1710,2009-06-04 00:39:24.0,\N,Brian,Wallin,4183 Corbin Branch Road,Santa Rosa,CA,95421,7071225593,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1711,2009-06-16 21:40:32.0,\N,Christy,Stahl,2118 Ashton Lane,San Francisco,CA,94116,4157837590,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1712,2009-02-15 06:53:18.0,\N,Samuel,Parham,2552 Turnpike Drive,Santa Rosa,CA,94924,7075087047,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1713,2009-05-24 06:40:56.0,\N,Garland,Wilkins,4062 Old House Drive,Berkeley,CA,94705,5102608935,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1714,2009-06-21 19:18:51.0,2012-05-29 03:12:18.0,Mirtha,Payne,649 Coal Street,Santa Rosa,CA,95438,7071931429,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1715,2009-09-12 14:33:33.0,\N,Vince,Robinson,2849 Crim Lane,San Jose,CA,95088,4084784614,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1716,2009-03-28 02:22:17.0,2013-07-02 09:03:46.0,George,Hintz,3251 American Drive,Santa Rosa,CA,94920,7070292248,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1717,2009-04-13 06:29:00.0,\N,Elmer,Robinson,1186 Mount Street,Sacramento,CA,95731,9164303691,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1718,2009-11-28 04:01:32.0,\N,John,Spain,1446 Austin Avenue,Sacramento,CA,95616,9166636703,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1719,2009-07-26 21:14:10.0,2014-02-04 11:42:00.0,Joseph,Rogers,3889 Sugar Camp Road,Sacramento,CA,95748,9168342876,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
1720,2009-07-17 17:46:57.0,\N,Frank,Roquemore,4004 Oral Lake Road,Stockton,CA,95364,2095707365,2014-03-18 13:29:50.0,2014-03-18 13:29:50.0
